Domain,category,Length,ExtensionScore,SpecialCharactersCount,DictionaryWordsBroken,EditDistance,AvgMonthlySearchVolume,IndividualWordsCount
fizzykidsongs.com,1,13,3,0,"['FIZZY', 'KID', 'SONGS']",0,0,3
kikprice.com,1,8,3,0,[''],8,0,1
fortworthflippers.com,1,17,3,0,"['FORT', 'WORTH', 'FLIPPERS']",0,0,3
nobullsmarketing.com,1,16,3,0,"['NO', 'BULLS', 'MARKETING']",0,0,3
jp96666.com,1,7,3,5,['UP'],1,0,1
1dkm.com,1,4,3,1,['DAM'],1,50,1
happytailsjax.com,1,13,3,0,"['HAPPY', 'TAIL', 'SJ', 'AX']",0,0,4
insumossolares.com,1,14,3,0,"['IN', 'SU', 'MOSSO', 'LARES']",0,50,4
tinder-profile-options.com,1,22,3,2,"['TINDER', 'PROFILE', 'OPTIONS']",0,0,3
maplegroveservicestation.com,1,24,3,0,"['MAPLE', 'GROVE', 'SERVICE', 'STATION']",0,0,4
pillingwealth.com,1,13,3,0,"['PILLING', 'WEALTH']",0,0,2
citesupercap.com,1,12,3,0,"['CITE', 'SUPER', 'CAP']",0,0,3
xijiawen.com,1,8,3,0,"['XI', 'JI', 'AW', 'EN']",0,0,4
perchedaquifer.com,1,14,3,0,"['PERCHED', 'AQUIFER']",0,0,2
bichosymariposas.com,1,16,3,0,[''],16,0,1
qqcase8.com,1,7,3,1,['CASE'],2,0,1
longxush.com,1,8,3,0,"['LONG', 'XU', 'SH']",0,0,3
woodypeepee.com,1,11,3,0,"['WOODY', 'PE', 'EPEE']",0,0,3
ornoffice.com,1,9,3,0,"['OR', 'NO', 'FF', 'ICE']",0,0,4
triumphrecruitmentagency.com,1,24,3,0,"['TRIUMPH', 'RECRUITMENT', 'AGENCY']",0,0,3
e17001.com,1,6,3,5,['E'],0,50,1
northamericanflowers.com,1,20,3,0,"['NORTH', 'AMERICAN', 'FLOWERS']",0,0,3
smartfiedind.com,1,12,3,0,"['SMART', 'FIED', 'IND']",0,0,3
natwellsol.com,1,10,3,0,"['NAT', 'WELL', 'SOL']",0,0,3
jmfusion.com,1,8,3,0,['FUSION'],2,0,1
921093.com,1,6,3,6,[],0,0,1
ondemandsystems.com,1,15,3,0,"['ON', 'DEMAND', 'SYSTEMS']",0,0,3
authenticorganicbarley.com,1,22,3,0,"['AUTHENTIC', 'ORGANIC', 'BARLEY']",0,0,3
homedelivhurry.com,1,14,3,0,"['HO', 'MEDE', 'LIV', 'HURRY']",0,0,4
dermatechinc.com,1,12,3,0,"['DERMA', 'TECH', 'INC']",0,0,3
merakicm.com,1,8,3,0,"['ME', 'RAKI', 'CM']",0,0,3
verifiedchat.com,1,12,3,0,"['VERIFIED', 'CHAT']",0,0,2
homerepairservicenearme.com,1,23,3,0,"['HOME', 'REPAIR', 'SERVICE', 'NEAR', 'ME']",0,0,5
bushidosingjudo.com,1,15,3,0,"['BUSHI', 'DOSING', 'JUDO']",0,0,3
fig-social.com,1,10,3,1,"['FIG', 'SOCIAL']",0,50,2
hrerb.com,1,5,3,0,['HERB'],1,50,1
inc2cash.com,1,8,3,1,"['INC', 'CASH']",0,0,2
ldafne.com,1,6,3,0,"['LD', 'AF', 'NE']",0,0,3
fricoice.com,1,8,3,0,"['FRI', 'CO', 'ICE']",0,0,3
beyondcups.com,1,10,3,0,"['BEYOND', 'CUPS']",0,0,2
agtechmarket.com,1,12,3,0,"['AG', 'TECH', 'MARKET']",0,0,3
thechozonone.com,1,12,3,0,"['TH', 'ECHO', 'ZO', 'NONE']",0,0,4
ravikumarthakur.com,1,15,3,0,"['RAVI', 'KU', 'MAR', 'THAKUR']",0,0,4
grippyy.com,1,7,3,0,['GRIPPED'],2,0,1
804156.com,1,6,3,6,[],0,50,1
theorycommunity.com,1,15,3,0,"['THEORY', 'COMMUNITY']",0,0,2
wcbrokers.com,1,9,3,0,"['WC', 'BROKERS']",0,0,2
mygrapestore.com,1,12,3,0,"['MY', 'GRAPE', 'STORE']",0,0,3
nettair.com,1,7,3,0,"['NETT', 'AIR']",0,0,2
yy4982.com,1,6,3,4,['MY'],1,0,1
rosequistlaw.com,1,12,3,0,"['ROSE', 'QUIST', 'LAW']",0,0,3
mochat-app.com,1,10,3,1,"['MOCHA', 'APP']",1,500,2
houstonlcs.com,1,10,3,0,"['HO', 'US', 'TO', 'NL', 'CS']",0,0,5
pivamed.com,1,7,3,0,"['PI', 'VA', 'MED']",0,50,3
jopastore.com,1,9,3,0,"['JO', 'PA', 'STORE']",0,0,3
kratommash.com,1,10,3,0,"['KR', 'ATOM', 'MASH']",0,0,3
bryanstevenson.com,1,14,3,0,"['BRYAN', 'STEVEN', 'SON']",0,50000,3
parisabellydance.com,1,16,3,0,"['PARI', 'SA', 'BELLY', 'DANCE']",0,0,4
junemoonstudios.com,1,15,3,0,"['JUNE', 'MOON', 'STUDIOS']",0,0,3
894073.com,1,6,3,6,[],0,0,1
yyvip8927.com,1,9,3,4,['VIP'],2,0,1
shoproute20.com,1,11,3,2,"['SHOP', 'ROUTE']",0,0,2
higherdispensary.com,1,16,3,0,"['HIGHER', 'DISPENSARY']",0,0,2
spasalonequipment.com,1,17,3,0,"['SPA', 'SALON', 'EQUIPMENT']",0,0,3
wakeupcallmixology.com,1,18,3,0,"['WAKE', 'UPCALL', 'MIXOLOGY']",0,0,3
attorneyarlingtonva.com,1,19,3,0,"['ATTORNEY', 'ARLINGTON', 'VA']",0,0,3
funnelincomesummit.com,1,18,3,0,"['FUNNEL', 'INCOME', 'SUMMIT']",0,0,3
6317rambleforddrive.com,1,19,3,4,"['RAMBLE', 'FORD', 'DRIVE']",0,0,3
zerolocitysystems.com,1,17,3,0,"['ZERO', 'LO', 'CITY', 'SYSTEMS']",0,0,4
accessfoodtech.com,1,14,3,0,"['ACCESS', 'FOOD', 'TECH']",0,0,3
barrysfranceathome.com,1,18,3,0,"['BARR', 'YS', 'FRANCE', 'ATHOME']",0,0,4
hipercolmado.com,1,12,3,0,"['HIPER', 'COL', 'MADO']",0,0,3
trackssilenciosos.com,1,17,3,0,"['TRACKS', 'SIL', 'ENC', 'IO', 'SOS']",0,0,5
lulicoutinho.com,1,12,3,0,"['LU', 'LI', 'CO', 'UT', 'IN', 'HO']",0,0,6
hnaen.com,1,5,3,0,['HEAVEN'],2,50,1
vermontgrids.com,1,12,3,0,"['VERMONT', 'GRIDS']",0,0,2
intentionallyedited.com,1,19,3,0,"['INTENTIONALLY', 'EDITED']",0,0,2
cryptofinancialenterprise.com,1,25,3,0,"['CRYPTO', 'FINANCIAL', 'ENTERPRISE']",0,0,3
renzboutique.com,1,12,3,0,"['RE', 'NZ', 'BOUTIQUE']",0,0,3
recetasabrosas.com,1,14,3,0,"['REC', 'ET', 'ASA', 'BRO', 'SAS']",0,0,5
lifewithdogo.com,1,12,3,0,"['LIFE', 'WITH', 'DO', 'GO']",0,0,4
illinoisnodeposit.com,1,17,3,0,"['ILLINOIS', 'NO', 'DEPOSIT']",0,0,3
toolcrazy.com,1,9,3,0,"['TOOL', 'CRAZY']",0,0,2
xtremepure.com,1,10,3,0,[''],10,0,1
ukjobdone.com,1,9,3,0,"['UK', 'JOB', 'DONE']",0,0,3
678604.com,1,6,3,6,[],0,0,1
shopjaise.com,1,9,3,0,"['SHOP', 'JA', 'ISE']",0,0,3
how2zoom.com,1,8,3,1,"['HOW', 'ZOOM']",0,0,2
dramelissaabente.com,1,16,3,0,"['DRAME', 'LIS', 'SAA', 'BEN', 'TE']",0,0,5
kabinefilms.com,1,11,3,0,"['KA', 'BINE', 'FILMS']",0,0,3
electricalwale.com,1,14,3,0,"['ELECTRICAL', 'WALE']",0,0,2
sportainments.com,1,13,3,0,"['SPOR', 'TAIN', 'MEN', 'TS']",0,0,4
vincentorange2020.com,1,17,3,4,"['VINCENT', 'ORANGE']",0,0,2
tianqincpa.com,1,10,3,0,[''],10,0,1
ellieclaren.com,1,11,3,0,"['EL', 'LIE', 'CL', 'AREN']",0,0,4
echoventurepartners.com,1,19,3,0,"['ECHO', 'VENTURE', 'PARTNERS']",0,0,3
laurenlovestexas.com,1,16,3,0,"['LAUR', 'EN', 'LOVES', 'TEXAS']",0,0,4
razorsskate.com,1,11,3,0,"['RAZORS', 'SKATE']",0,5000,2
345fishermills-306.com,1,18,3,7,"['FISHER', 'MILLS']",0,0,2
moowns.com,1,6,3,0,"['MO', 'OWNS']",0,0,2
lindaconoboy.com,1,12,3,0,"['LIND', 'AC', 'ONO', 'BOY']",0,0,4
cette-bouteille.com,1,15,3,1,"['CETTE', 'BOUTEILLE']",0,0,2
91bjsh.com,1,6,3,2,['BUSH'],1,0,1
wwwtelldunk.com,1,11,3,0,[''],11,0,1
callelaresistencia.com,1,18,3,0,"['CALL', 'ELA', 'RESIST', 'ENCIA']",0,0,4
homeofhestia.com,1,12,3,0,"['HOM', 'EOF', 'HESTIA']",0,0,3
modernmitico.com,1,12,3,0,"['MODERN', 'MI', 'TI', 'CO']",0,0,4
valenciavive.com,1,12,3,0,"['VALENCIA', 'VIVE']",0,0,2
chaajbaaj.com,1,9,3,0,[''],9,0,1
monhluttaw.com,1,10,3,0,"['MON', 'HL', 'UT', 'TAW']",0,0,4
sablcs.com,1,6,3,0,"['SA', 'BL', 'CS']",0,0,3
8hdv.com,1,4,3,1,['HAV'],1,0,1
bigeventhouston.com,1,15,3,0,"['BIG', 'EVENT', 'HOUSTON']",0,0,3
klripti.com,1,7,3,0,"['KL', 'RIP', 'TI']",0,0,3
mysajadah.com,1,9,3,0,"['MY', 'SA', 'JA', 'DAH']",0,50,4
danddtakeemkennel.com,1,17,3,0,"['DAN', 'DD', 'TAKE', 'EM', 'KENNEL']",0,0,5
wifimaxpro.com,1,10,3,0,"['WI', 'FI', 'MAX', 'PRO']",0,0,4
excellenz-data-7.com,1,16,3,3,"['EXCELLENT', 'DATA']",1,0,2
archstarter.com,1,11,3,0,"['ARCH', 'STARTER']",0,0,2
markogiacomo.com,1,12,3,0,"['MAR', 'KOGIA', 'CO', 'MO']",0,0,4
phermicell.com,1,10,3,0,"['PH', 'ER', 'MICELL']",0,0,3
zhuangxiuchong.com,1,14,3,0,[''],14,0,1
vermontflatlanders.com,1,18,3,0,"['VERMONT', 'FLATLANDERS']",0,0,2
tamizhilislam.com,1,13,3,0,[''],13,0,1
bigwebpack.com,1,10,3,0,"['BIG', 'WEB', 'PACK']",0,0,3
grower-search.com,1,13,3,1,"['GROWER', 'SEARCH']",0,0,2
climatecrisisisreal.com,1,19,3,0,"['CLIMATE', 'CRIS', 'ISIS', 'REAL']",0,0,4
floridaasbestosremoval.com,1,22,3,0,"['FLORIDA', 'ASBESTOS', 'REMOVAL']",0,0,3
bubbamoose.com,1,10,3,0,"['BUBBA', 'MOOSE']",0,0,2
meszzan.com,1,7,3,0,[''],7,0,1
graceparfumeri.com,1,14,3,0,[''],14,0,1
luservices.com,1,10,3,0,"['LU', 'SERVICES']",0,0,2
ultasidha.com,1,9,3,0,"['ULTA', 'SI', 'DHA']",0,0,3
wordsthatsellanythingcourse.com,1,27,3,0,"['WORDS', 'THAT', 'SELL', 'ANYTHING', 'COURSE']",0,0,5
interiordesignresults.com,1,21,3,0,"['INTERIOR', 'DESIGN', 'RESULTS']",0,0,3
manxmvp654.com,1,10,3,3,[''],7,0,1
crashpadspitt.com,1,13,3,0,"['CRASH', 'PADS', 'PI', 'TT']",0,0,4
dentalcaredirect.com,1,16,3,0,"['DENT', 'ALCA', 'REDIRECT']",0,0,3
appotato.com,1,8,3,0,"['AP', 'POTATO']",0,0,2
82ptsp.com,1,6,3,2,"['PT', 'SP']",0,0,2
allisontaylorfyc.com,1,16,3,0,[''],16,0,1
tuma2018.com,1,8,3,4,"['TU', 'MA']",0,0,2
076961.com,1,6,3,6,[],0,0,1
shopfloridaproperty.com,1,19,3,0,"['SHOP', 'FLORIDA', 'PROPERTY']",0,0,3
pizza-fast-food.com,1,15,3,2,"['PIZZA', 'FAST', 'FOOD']",0,5000,3
eduardobaro.com,1,11,3,0,"['EDUARDO', 'BA', 'RO']",0,0,3
rutgershat.com,1,10,3,0,"['RUT', 'GER', 'SHAT']",0,0,3
upkliye.com,1,7,3,0,[''],7,0,1
sellinestore.com,1,12,3,0,"['SEL', 'LINE', 'STORE']",0,0,3
apricoruk.com,1,9,3,0,"['AP', 'RIC', 'OR', 'UK']",0,0,4
modzern.com,1,7,3,0,"['MO', 'DZ', 'ERN']",0,0,3
fitc1ub.com,1,7,3,1,"['FIT', 'UP']",2,0,2
snailtao.com,1,8,3,0,"['SNAIL', 'TAO']",0,0,2
institum.com,1,8,3,0,"['INS', 'TI', 'TUM']",0,50,3
yybet4935.com,1,9,3,4,['YET'],2,0,1
myfidelisfinancial.com,1,18,3,0,"['MY', 'FIDELIS', 'FINANCIAL']",0,0,3
pacificpyrolytics.com,1,17,3,0,"['PACIFIC', 'PYRO', 'LY', 'TICS']",0,0,4
syunharu.com,1,8,3,0,"['SYUN', 'HA', 'RU']",0,0,3
ylg1165.com,1,7,3,4,['YOU'],2,0,1
stayathomeandwork.com,1,17,3,0,"['STAYATHOME', 'AND', 'WORK']",0,0,3
bankwithunuted.com,1,14,3,0,"['BANK', 'WIT', 'HU', 'NU', 'TED']",0,0,5
thesnorepreventer.com,1,17,3,0,"['THE', 'SNORE', 'PREVENTER']",0,0,3
kloudranch.com,1,10,3,0,"['KL', 'OUD', 'RANCH']",0,0,3
caffetoraldous.com,1,14,3,0,"['CAF', 'FETOR', 'ALD', 'OUS']",0,0,4
caraudiopt.com,1,10,3,0,"['CARA', 'UDI', 'OPT']",0,50,3
chilloutbeats.com,1,13,3,0,"['CHIL', 'LOUT', 'BEATS']",0,0,3
soccerded.com,1,9,3,0,"['SO', 'CC', 'ERD', 'ED']",0,500,4
stickwithme4ev.com,1,14,3,1,"['', 'EV']",11,500,2
wabyon.com,1,6,3,0,"['WA', 'BYON']",0,0,2
foxlinx.com,1,7,3,0,['FOOLING'],2,0,1
www666099.com,1,9,3,6,['WOW'],1,0,1
thesundial-healing.com,1,18,3,1,"['', 'HEALING']",10,0,2
xybhcb.com,1,6,3,0,[''],6,0,1
blockein.com,1,8,3,0,['BLOCKED'],2,50,1
leftcoastbranding.com,1,17,3,0,"['LEFT', 'COAST', 'BRANDING']",0,0,3
seychellesglassbottomboat.com,1,25,3,0,"['SEY', 'CH', 'EL', 'LES', 'GLASS', 'BOTTOM', 'BOAT']",0,0,7
myhappybrownie.com,1,14,3,0,"['MY', 'HAPPY', 'BROWNIE']",0,0,3
2020unclaimedassets.com,1,19,3,4,"['UNCLAIMED', 'ASSETS']",0,0,2
quillingsepeti.com,1,14,3,0,"['QUILLING', 'SE', 'PE', 'TI']",0,0,4
siegejtv.com,1,8,3,0,[''],8,0,1
firebellyone.com,1,12,3,0,"['FI', 'REBELLY', 'ONE']",0,0,3
etnopais.com,1,8,3,0,"['ET', 'NO', 'PAIS']",0,0,3
mail06-supersalaries.com,1,20,3,3,"['MAIL', '']",13,0,2
alitopets.com,1,9,3,0,"['AL', 'ITO', 'PETS']",0,0,3
anuelectronics.com,1,14,3,0,[''],14,0,1
dixwhy.com,1,6,3,0,"['DIX', 'WHY']",0,0,2
tashasprovtsoff.com,1,15,3,0,"['TAS', 'HAS', 'PROV', 'TS', 'OFF']",0,0,5
comercializadorasuperbike.com,1,25,3,0,"['COMER', 'CIA', 'LIZA', 'DORA', 'SUPER', 'BIKE']",0,0,6
ckindependenttraining.com,1,21,3,0,"['CK', 'INDEPENDENT', 'TRAINING']",0,0,3
wwww4200.com,1,8,3,4,['WOW'],2,0,1
hq1531.com,1,6,3,4,['HE'],1,0,1
gsuitetest.com,1,10,3,0,"['GS', 'UI', 'TE', 'TEST']",0,0,4
anchorstainless.com,1,15,3,0,"['ANCHOR', 'STAINLESS']",0,0,2
onlinejobvacancy.com,1,16,3,0,"['ONLINE', 'JOB', 'VACANCY']",0,0,3
basbitir.com,1,8,3,0,"['BAS', 'BI', 'TIR']",0,0,3
parkerranchhomes.com,1,16,3,0,"['PARKER', 'RANCH', 'HOMES']",0,0,3
influencerheart.com,1,15,3,0,"['INFLUENCER', 'HEART']",0,0,2
1517brunswig.com,1,12,3,4,"['BR', 'UN', 'SWIG']",0,0,3
bintsjewels.com,1,11,3,0,"['BINTS', 'JEWELS']",0,0,2
peopleswholesalers.com,1,18,3,0,"['PEOPLES', 'WHOLESALERS']",0,0,2
meuplanetaviagem.com,1,16,3,0,"['MEU', 'PLANETA', 'VIA', 'GEM']",0,0,4
758249.com,1,6,3,6,[],0,0,1
5kk55.com,1,5,3,3,['OK'],1,0,1
576473.com,1,6,3,6,[],0,0,1
indianwellsinsurance.com,1,20,3,0,"['INDIAN', 'WELLS', 'INSURANCE']",0,0,3
worpool.com,1,7,3,0,"['WO', 'RPO', 'OL']",0,5000000,3
myfilme.com,1,7,3,0,"['MY', 'FIL', 'ME']",0,50,3
livingwellseminar.com,1,17,3,0,"['LIVING', 'WELL', 'SEMINAR']",0,0,3
assamwebhost.com,1,12,3,0,"['ASSAM', 'WEB', 'HOST']",0,0,3
brasileirinhaestore.com,1,19,3,0,"['BRA', 'SI', 'LEI', 'RIN', 'HAE', 'STORE']",0,0,6
2426carpenterstreet.com,1,19,3,4,"['CARPENTER', 'STREET']",0,0,2
a225298.com,1,7,3,6,['A'],0,0,1
houseofgemsjewelry.com,1,18,3,0,"['HO', 'US', 'EOF', 'GEMS', 'JEWELRY']",0,0,5
esqlawgroup.com,1,11,3,0,"['ESQ', 'LAW', 'GROUP']",0,0,3
ittecake-cd.com,1,11,3,1,"['', 'AD']",8,0,2
8parkwayrd.com,1,10,3,1,"['PARKWAY', 'RD']",0,0,2
jrdfoundations.com,1,14,3,0,[''],14,0,1
eswellnesssolutions.com,1,19,3,0,"['ES', 'WELLNESS', 'SOLUTIONS']",0,0,3
sweetpeababyinc.com,1,15,3,0,"['SWEET', 'PEA', 'BABY', 'INC']",0,0,4
breansbest.com,1,10,3,0,"['BR', 'EA', 'NS', 'BEST']",0,0,4
ar-gp.com,1,5,3,1,"['AR', 'GO']",1,0,2
holymessyfiercelove.com,1,19,3,0,"['HOLY', 'MESSY', 'FIERCE', 'LOVE']",0,0,4
drikasfashionboutique.com,1,21,3,0,"['DR', 'IK', 'AS', 'FASHION', 'BOUTIQUE']",0,0,5
namilite.com,1,8,3,0,"['NA', 'MI', 'LITE']",0,0,3
sweetlos.com,1,8,3,0,"['SW', 'EE', 'TL', 'OS']",0,0,4
unapologeticallymepodcast.com,1,25,3,0,"['UNAPOLOGETICALLY', 'ME', 'POD', 'CAST']",0,0,4
qiwisorte.com,1,9,3,0,[''],9,0,1
gardenianest.com,1,12,3,0,"['GARDENIA', 'NEST']",0,0,2
colisimo-suivis-post.com,1,20,3,2,"['', 'SUITS', 'POST']",10,0,3
beccaslawncareplus.com,1,18,3,0,"['BE', 'CC', 'AS', 'LAWN', 'CARE', 'PLUS']",0,0,6
vckofficial.com,1,11,3,0,"['VC', 'KOFF', 'IC', 'IAL']",0,0,4
navigatingtheagenda.com,1,19,3,0,"['NAVIGATING', 'THE', 'AGENDA']",0,0,3
absent-minded-gm.com,1,16,3,2,"['ABSENT', 'MINDED', 'GO']",1,0,3
hh-lab.com,1,6,3,1,"['HE', 'LAB']",1,500,2
europabysasha.com,1,13,3,0,"['EUROPA', 'BYS', 'ASHA']",0,0,3
prepperschat.com,1,12,3,0,"['PREP', 'PERS', 'CHAT']",0,0,3
sazkus.com,1,6,3,0,['SACKS'],2,0,1
luellanails.com,1,11,3,0,"['LUELLA', 'NAILS']",0,0,2
mailaddresssupdate.com,1,18,3,0,"['MAIL', 'ADD', 'RES', 'SS', 'UPDATE']",0,0,5
huertasmagneticas.com,1,17,3,0,"['HUER', 'TAS', 'MAGNETIC', 'AS']",0,0,4
prydebrooke.com,1,11,3,0,"['PRY', 'DE', 'BROOKE']",0,0,3
maskupgirlz.com,1,11,3,0,[''],11,0,1
www44338.com,1,8,3,5,['WOW'],1,0,1
shoppigames.com,1,11,3,0,"['SHO', 'PPI', 'GAMES']",0,0,3
southfloridaroofingcontractors.com,1,30,3,0,"['SOUTH', 'FLORIDA', 'ROOFING', 'CONTRACTORS']",0,0,4
400hkt.com,1,6,3,3,['HIT'],1,0,1
553shenbo.com,1,9,3,3,"['SHEN', 'BO']",0,0,2
cdrss.com,1,5,3,0,"['CDR', 'SS']",0,5000,2
outdazle.com,1,8,3,0,"['OU', 'TD', 'AZ', 'LE']",0,50,4
mytodonote.com,1,10,3,0,"['MY', 'TODO', 'NOTE']",0,0,3
801painrelief.com,1,13,3,3,"['PAIN', 'RELIEF']",0,0,2
trusteddivorcesolutions.com,1,23,3,0,"['TRUSTED', 'DIVORCE', 'SOLUTIONS']",0,0,3
xmm493.com,1,6,3,3,['UMM'],1,0,1
185905.com,1,6,3,6,[],0,0,1
hexagonoinformativo.com,1,19,3,0,"['HEX', 'AG', 'ONO', 'INFORM', 'ATI', 'VO']",0,0,6
rainbowseas.com,1,11,3,0,"['RAINBOW', 'SEAS']",0,0,2
litochat.com,1,8,3,0,"['LI', 'TO', 'CHAT']",0,0,3
bfwci.com,1,5,3,0,[''],5,0,1
2906ii.com,1,6,3,4,['II'],0,0,1
xbmanhua.com,1,8,3,0,[''],8,0,1
business-services1.com,1,18,3,2,"['BUSINESS', 'SERVICES']",0,0,2
wnqiantai224.com,1,12,3,3,[''],9,0,1
mobilebicyclemechanic.com,1,21,3,0,"['MOBILE', 'BICYCLE', 'MECHANIC']",0,0,3
ncpbxbrookshouse.com,1,16,3,0,"['NCP', 'BX', 'BROOK', 'SHOUSE']",0,0,4
ceg9.com,1,4,3,1,['BEG'],1,50,1
buckheadbirthdays.com,1,17,3,0,"['BUCK', 'HEAD', 'BIRTHDAYS']",0,0,3
smokeysbbqgrill.com,1,15,3,0,"['SMOKEY', 'SB', 'BQ', 'GRILL']",0,0,4
b7vgz9pqs2s5zr2ocfdj.com,1,20,3,5,"['I', 'VEZ', 'PAS', 'I', 'OR', 'OCD']",7,0,6
rentalhomeongolfcourse.com,1,22,3,0,"['RENTAL', 'HOM', 'EON', 'GOLFCOURSE']",0,0,4
serenasbarelylegalplayground.com,1,28,3,0,"['SE', 'REN', 'AS', 'BARELY', 'LEGAL', 'PLAYGROUND']",0,0,6
mudang1.com,1,7,3,1,"['MU', 'DANG']",0,0,2
michellehsudesign.com,1,17,3,0,"['MI', 'CH', 'ELL', 'EH', 'SU', 'DESIGN']",0,0,6
truu-water-augsburg.com,1,19,3,2,"['TRUE', 'WATER', '']",9,0,3
alfa-coding.com,1,11,3,1,"['ALFA', 'CODING']",0,0,2
bhccmail.com,1,8,3,0,[''],8,5000,1
802212.com,1,6,3,6,[],0,500,1
socialmediagigz.com,1,15,3,0,[''],15,0,1
thrivingclinic.com,1,14,3,0,"['THRIVING', 'CLINIC']",0,0,2
carolynda.com,1,9,3,0,"['CAROLYN', 'DA']",0,0,2
sinihartikka.com,1,12,3,0,"['SI', 'NI', 'HART', 'IK', 'KA']",0,0,5
makeupmarybeauty.com,1,16,3,0,"['MAKEUP', 'MARY', 'BEAUTY']",0,0,3
ss61234.com,1,7,3,5,['IS'],1,0,1
ybyl9223.com,1,8,3,4,['BY'],2,0,1
986441.com,1,6,3,6,[],0,0,1
joefabulous.com,1,11,3,0,"['JOE', 'FABULOUS']",0,0,2
tekgod.com,1,6,3,0,"['TE', 'KG', 'OD']",0,0,3
m-1taxhelp.com,1,10,3,2,"['I', '']",8,0,2
velalaralumni.com,1,13,3,0,"['VEL', 'ALAR', 'ALUMNI']",0,0,3
citestaccount1552321129.com,1,23,3,10,"['CIT', 'EST', 'ACCOUNT']",0,0,3
pinyonridgefilms.com,1,16,3,0,"['PINYON', 'RIDGE', 'FILMS']",0,0,3
greatdakotahomes.com,1,16,3,0,"['GREAT', 'DAKOTA', 'HOMES']",0,0,3
esellersportal.com,1,14,3,0,"['ES', 'ELL', 'ERS', 'PORTAL']",0,0,4
privacyremovals.com,1,15,3,0,"['PRIVACY', 'REMOVALS']",0,0,2
richestme.com,1,9,3,0,"['RICHEST', 'ME']",0,0,2
thebestaloeskincare.com,1,19,3,0,"['THE', 'BEST', 'ALOE', 'SKIN', 'CARE']",0,0,5
loadstarenterprises.com,1,19,3,0,"['LOADSTAR', 'ENTERPRISES']",0,0,2
saralsale.com,1,9,3,0,"['SAR', 'AL', 'SALE']",0,0,3
no-blackheads.com,1,13,3,1,"['NO', 'BLACKHEADS']",0,50,2
gslyxx.com,1,6,3,0,"['GS', 'LY', 'XX']",0,0,3
garagebarshop.com,1,13,3,0,"['GARAGE', 'BAR', 'SHOP']",0,0,3
shinyhappylife.com,1,14,3,0,"['SHINY', 'HAPPY', 'LIFE']",0,0,3
englishpharaohsclothing.com,1,23,3,0,"['ENGLISH', 'PHARAOHS', 'CLOTHING']",0,0,3
heylgroupamarillo.com,1,17,3,0,"['HEY', 'LG', 'ROUP', 'AMARILLO']",0,0,4
aguzmanmodelodenegocio.com,1,22,3,0,[''],22,0,1
awardsfestival.com,1,14,3,0,"['AWARDS', 'FESTIVAL']",0,0,2
hyperliax.com,1,9,3,0,"['HYPER', 'LI', 'AX']",0,0,3
blindmusicblog.com,1,14,3,0,"['BLIND', 'MU', 'SI', 'CB', 'LOG']",0,0,5
machadolucia.com,1,12,3,0,"['MACH', 'ADO', 'LUCIA']",0,0,3
michellepedlow.com,1,14,3,0,"['MICHELLE', 'PED', 'LOW']",0,0,3
estudiozaniratto.com,1,16,3,0,"['EST', 'UDI', 'OZ', 'ANI', 'RAT', 'TO']",0,0,6
workoutetcetera.com,1,15,3,0,"['WORKOUT', 'ETCETERA']",0,0,2
mmzautosport.com,1,12,3,0,"['MM', 'ZA', 'UT', 'OS', 'PORT']",0,0,5
k-drppyhaircareproducts.com,1,23,3,1,"['I', '']",21,0,2
lookpose.com,1,8,3,0,"['LOOK', 'POSE']",0,0,2
freestaters.com,1,11,3,0,"['FREE', 'STATERS']",0,500,2
urducricinfo.com,1,12,3,0,"['URDU', 'CRIC', 'INFO']",0,50,3
pintsunderpalms.com,1,15,3,0,"['PINT', 'SUNDER', 'PALMS']",0,0,3
hankyore.com,1,8,3,0,"['HANK', 'YORE']",0,500,2
bjzanzibar.com,1,10,3,0,[''],10,0,1
xiaobaisolutions.com,1,16,3,0,"['XI', 'AO', 'BAI', 'SOLUTIONS']",0,0,4
mandymilanohair.com,1,15,3,0,"['MAN', 'DY', 'MILA', 'NO', 'HAIR']",0,0,5
add2inches.com,1,10,3,1,"['ADD', 'INCHES']",0,0,2
lojasameric.com,1,11,3,0,"['LO', 'JA', 'SAM', 'ERIC']",0,500,4
the-shemale-tube.com,1,16,3,2,"['THE', 'FEMALE', 'TUBE']",2,0,3
9877c.com,1,5,3,4,['I'],1,0,1
egovoyage.com,1,9,3,0,"['EGO', 'VOYAGE']",0,0,2
gracisoarespaisagismoejardinagem.com,1,32,3,0,"['GR', 'AC', 'ISO', 'ARES', 'PAISA', 'GIS', 'MOE', 'JAR', 'DI', 'NA', 'GEM']",0,0,11
wk1s1b.com,1,6,3,2,"['WE', 'I', 'I']",3,0,3
cherrycreekgt.com,1,13,3,0,"['CHERRY', 'CREEK', 'GT']",0,0,3
jatokyo3dprinterq.com,1,17,3,1,"['TOKYO', 'PRINTER']",4,0,2
h9122.com,1,5,3,4,['I'],1,50,1
hy3356.com,1,6,3,4,['HY'],0,0,1
303390.com,1,6,3,6,[],0,50,1
rm29llc.com,1,7,3,2,"['AM', 'LAC']",2,0,2
rumorscrypto.com,1,12,3,0,"['RUMORS', 'CRYPTO']",0,0,2
lacarina71.com,1,10,3,2,"['LA', 'CARINA']",0,0,2
ww88tn.com,1,6,3,2,"['WE', 'TO']",2,0,2
